,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
2269,345839,2,NULL,7.0,-1.0,NULL
2270,345882,2,NULL,2.0,-1.0,NULL
2271,346192,2,NULL,-1.0,1.0,NULL
2272,346895,2,NULL,3.0,-1.0,NULL
2273,347011,2,NULL,-1.0,7.0,NULL
2274,347233,2,NULL,-1.0,2.0,NULL
2275,348009,2,NULL,7.0,-1.0,NULL
2276,348105,2,NULL,-1.0,2.0,NULL
2277,348168,2,NULL,0.0,-1.0,NULL
2278,348431,2,NULL,-1.0,5.0,NULL
2279,349469,2,NULL,-1.0,7.0,NULL
2280,351156,2,NULL,5.0,-1.0,NULL
2281,351618,2,NULL,5.0,-1.0,NULL
2282,354867,2,NULL,-1.0,1.0,NULL
2283,355022,2,NULL,8.0,-1.0,NULL
2284,355108,2,NULL,0.0,-1.0,NULL
2285,355327,2,NULL,-1.0,2.0,NULL
2286,356662,2,NULL,8.0,-1.0,NULL
2287,356838,2,NULL,-1.0,7.0,NULL
2288,356964,2,NULL,-1.0,4.0,NULL
2289,358482,2,NULL,-1.0,3.0,NULL
2290,358629,2,NULL,8.0,-1.0,NULL
2291,359892,2,NULL,0.0,-1.0,NULL
2292,360504,2,NULL,-1.0,1.0,NULL
2293,360585,2,NULL,-1.0,2.0,NULL
2294,360803,2,NULL,2.0,-1.0,NULL
2295,361019,2,NULL,5.0,-1.0,NULL
2296,361767,2,NULL,2.0,-1.0,NULL
2297,362356,2,NULL,-1.0,5.0,NULL
2298,362369,2,NULL,-1.0,0.0,NULL
2299,362831,2,NULL,-1.0,3.0,NULL
2300,364102,2,NULL,6.0,-1.0,NULL
2301,364322,2,NULL,6.0,-1.0,NULL
2302,364624,2,NULL,-1.0,4.0,NULL
2303,365204,2,NULL,7.0,-1.0,NULL
2304,365387,2,NULL,8.0,-1.0,NULL
2305,366095,2,NULL,1.0,-1.0,NULL
2306,366324,2,NULL,6.0,-1.0,NULL
2307,366799,2,NULL,5.0,-1.0,NULL
2308,367526,2,NULL,2.0,-1.0,NULL
2309,368048,2,NULL,-1.0,4.0,NULL
2310,368369,2,NULL,3.0,-1.0,NULL
2311,369409,2,NULL,5.0,-1.0,NULL
2312,371446,2,NULL,-1.0,7.0,NULL
2313,371497,2,NULL,2.0,-1.0,NULL
2314,372320,2,NULL,-1.0,5.0,NULL
2315,372422,2,NULL,-1.0,7.0,NULL
2316,372449,2,NULL,-1.0,8.0,NULL
2317,372777,2,NULL,6.0,-1.0,NULL
2318,372781,2,NULL,-1.0,3.0,NULL
2319,373558,2,NULL,4.0,-1.0,NULL
2320,373695,2,NULL,-1.0,1.0,NULL
2321,373842,2,NULL,-1.0,7.0,NULL
2322,374311,2,NULL,-1.0,2.0,NULL
2323,374701,2,NULL,4.0,-1.0,NULL
2324,375951,2,NULL,-1.0,0.0,NULL
2325,376606,2,NULL,0.0,-1.0,NULL
2326,376862,2,NULL,5.0,-1.0,NULL
2327,377699,2,NULL,9.0,-1.0,NULL
2328,377885,2,NULL,-1.0,2.0,NULL
2329,377919,2,NULL,1.0,-1.0,NULL
2330,378275,2,NULL,-1.0,3.0,NULL
2331,378468,2,NULL,-1.0,2.0,NULL
2332,378617,2,NULL,7.0,-1.0,NULL
2333,378765,2,NULL,-1.0,2.0,NULL
2334,380721,2,NULL,5.0,-1.0,NULL
2335,380900,2,NULL,-1.0,4.0,NULL
2336,381012,2,NULL,9.0,-1.0,NULL
2337,381233,2,NULL,-1.0,9.0,NULL
2338,381979,2,NULL,-1.0,2.0,NULL
2339,382785,2,NULL,8.0,-1.0,NULL
2340,385234,2,NULL,-1.0,7.0,NULL
2341,386566,2,NULL,8.0,-1.0,NULL
2342,386591,2,NULL,4.0,-1.0,NULL
2343,386766,2,NULL,4.0,-1.0,NULL
2344,387006,2,NULL,7.0,-1.0,NULL
2345,387648,2,NULL,-1.0,3.0,NULL
2346,388093,2,NULL,1.0,-1.0,NULL
2347,389296,2,NULL,-1.0,6.0,NULL
2348,389747,2,NULL,-1.0,6.0,NULL
2349,389944,2,NULL,3.0,-1.0,NULL
2350,389970,2,NULL,7.0,-1.0,NULL
2351,390562,2,NULL,-1.0,0.0,NULL
2352,390939,2,NULL,-1.0,4.0,NULL
2353,390969,2,NULL,-1.0,6.0,NULL
2354,392332,2,NULL,-1.0,7.0,NULL
2355,392444,2,NULL,8.0,-1.0,NULL
2356,392796,2,NULL,-1.0,0.0,NULL
2357,392804,2,NULL,-1.0,7.0,NULL
2358,393256,2,NULL,5.0,-1.0,NULL
2359,393368,2,NULL,9.0,-1.0,NULL
2360,394108,2,NULL,7.0,-1.0,NULL
2361,397348,2,NULL,-1.0,2.0,NULL
2362,397549,2,NULL,-1.0,9.0,NULL
2363,397971,2,NULL,5.0,-1.0,NULL
2364,398028,2,NULL,-1.0,1.0,NULL
2365,398584,2,NULL,3.0,-1.0,NULL
2366,398666,2,NULL,4.0,-1.0,NULL
2367,399088,2,NULL,-1.0,2.0,NULL
2368,399443,2,NULL,-1.0,2.0,NULL
2369,400101,2,NULL,-1.0,1.0,NULL
2370,400635,2,NULL,-1.0,5.0,NULL
2371,401337,2,NULL,-1.0,4.0,NULL
2372,401408,2,NULL,5.0,-1.0,NULL
2373,401465,2,NULL,-1.0,2.0,NULL
2374,403765,2,NULL,9.0,-1.0,NULL
2375,404108,2,NULL,-1.0,9.0,NULL
2376,404533,2,NULL,-1.0,1.0,NULL
2377,405069,2,NULL,0.0,-1.0,NULL
2378,406031,2,NULL,7.0,-1.0,NULL
2379,406182,2,NULL,6.0,-1.0,NULL
2380,406359,2,NULL,-1.0,9.0,NULL
2381,406375,2,NULL,2.0,-1.0,NULL
2382,406471,2,NULL,5.0,-1.0,NULL
2383,408366,2,NULL,1.0,-1.0,NULL
2384,411292,2,NULL,-1.0,8.0,NULL
2385,411689,2,NULL,1.0,-1.0,NULL
2386,411765,2,NULL,4.0,-1.0,NULL
2387,412692,2,NULL,8.0,-1.0,NULL
2388,412794,2,NULL,4.0,-1.0,NULL
2389,413875,2,NULL,-1.0,1.0,NULL
2390,414140,2,NULL,-1.0,2.0,NULL
2391,414431,2,NULL,-1.0,5.0,NULL
2392,414988,2,NULL,5.0,-1.0,NULL
2393,415608,2,NULL,6.0,-1.0,NULL
2394,417209,2,NULL,7.0,-1.0,NULL
2395,417250,2,NULL,6.0,-1.0,NULL
2396,417471,2,NULL,3.0,-1.0,NULL
2397,418494,2,NULL,0.0,-1.0,NULL
2398,420028,2,NULL,-1.0,3.0,NULL
2399,420050,2,NULL,8.0,-1.0,NULL
2400,420573,2,NULL,-1.0,2.0,NULL
2401,420853,2,NULL,-1.0,5.0,NULL
2402,421637,2,NULL,-1.0,5.0,NULL
2403,422156,2,NULL,0.0,-1.0,NULL
2404,424263,2,NULL,7.0,-1.0,NULL
2405,424374,2,NULL,-1.0,8.0,NULL
2406,426963,2,NULL,9.0,-1.0,NULL
2407,427362,2,NULL,-1.0,8.0,NULL
2408,430434,2,NULL,3.0,-1.0,NULL
2409,430563,2,NULL,7.0,-1.0,NULL
2410,431257,2,NULL,-1.0,1.0,NULL
2411,431314,2,NULL,6.0,-1.0,NULL
2412,431649,2,NULL,2.0,-1.0,NULL
2413,431766,2,NULL,-1.0,9.0,NULL
2414,432557,2,NULL,-1.0,5.0,NULL
2415,432648,2,NULL,7.0,-1.0,NULL
2416,432762,2,NULL,-1.0,1.0,NULL
2417,433631,2,NULL,9.0,-1.0,NULL
2418,434163,2,NULL,0.0,-1.0,NULL
2419,434678,2,NULL,9.0,-1.0,NULL
2420,435100,2,NULL,6.0,-1.0,NULL
2421,435551,2,NULL,5.0,-1.0,NULL
2422,438057,2,NULL,8.0,-1.0,NULL
2423,438416,2,NULL,-1.0,2.0,NULL
2424,438503,2,NULL,2.0,-1.0,NULL
2425,439571,2,NULL,2.0,-1.0,NULL
2426,440736,2,NULL,-1.0,2.0,NULL
2427,441032,2,NULL,2.0,-1.0,NULL
2428,441347,2,NULL,2.0,-1.0,NULL
2429,442339,2,NULL,9.0,-1.0,NULL
2430,442690,2,NULL,1.0,-1.0,NULL
2431,444562,2,NULL,8.0,-1.0,NULL
2432,445011,2,NULL,-1.0,2.0,NULL
2433,445849,2,NULL,-1.0,5.0,NULL
2434,446370,2,NULL,-1.0,0.0,NULL
2435,446706,2,NULL,-1.0,2.0,NULL
2436,446723,2,NULL,6.0,-1.0,NULL
2437,447167,2,NULL,1.0,-1.0,NULL
2438,448187,2,NULL,-1.0,9.0,NULL
2439,448813,2,NULL,5.0,-1.0,NULL
2440,450725,2,NULL,5.0,-1.0,NULL
2441,451710,2,NULL,-1.0,3.0,NULL
2442,452681,2,NULL,-1.0,7.0,NULL
2443,452706,2,NULL,5.0,-1.0,NULL
2444,452746,2,NULL,-1.0,9.0,NULL
2445,453726,2,NULL,-1.0,4.0,NULL
2446,454365,2,NULL,7.0,-1.0,NULL
2447,455464,2,NULL,0.0,-1.0,NULL
2448,456637,2,NULL,-1.0,2.0,NULL
2449,457812,2,NULL,-1.0,2.0,NULL
2450,458764,2,NULL,-1.0,2.0,NULL
2451,460464,2,NULL,8.0,-1.0,NULL
2452,461462,2,NULL,-1.0,8.0,NULL
2453,462988,2,NULL,-1.0,1.0,NULL
2454,463085,2,NULL,9.0,-1.0,NULL
2455,463224,2,NULL,7.0,-1.0,NULL
2456,463505,2,NULL,-1.0,5.0,NULL
2457,463677,2,NULL,-1.0,2.0,NULL
2458,464567,2,NULL,-1.0,1.0,NULL
2459,464898,2,NULL,-1.0,3.0,NULL
2460,465017,2,NULL,2.0,-1.0,NULL
2461,465145,2,NULL,7.0,-1.0,NULL
2462,465268,2,NULL,5.0,-1.0,NULL
2463,465353,2,NULL,1.0,-1.0,NULL
2464,465697,2,NULL,-1.0,4.0,NULL
2465,465910,2,NULL,-1.0,5.0,NULL
2466,466298,2,NULL,-1.0,9.0,NULL
2467,466348,2,NULL,-1.0,3.0,NULL
2468,467133,2,NULL,-1.0,4.0,NULL
2469,467251,2,NULL,3.0,-1.0,NULL
2470,468221,2,NULL,-1.0,0.0,NULL
2471,468611,2,NULL,-1.0,6.0,NULL
2472,470487,2,NULL,7.0,-1.0,NULL
2473,470900,2,NULL,-1.0,0.0,NULL
2474,471516,2,NULL,-1.0,5.0,NULL
2475,471902,2,NULL,0.0,-1.0,NULL
2476,472063,2,NULL,7.0,-1.0,NULL
2477,473051,2,NULL,0.0,-1.0,NULL
2478,473448,2,NULL,9.0,-1.0,NULL
2479,475493,2,NULL,8.0,-1.0,NULL
2480,475688,2,NULL,-1.0,6.0,NULL
2481,475765,2,NULL,0.0,-1.0,NULL
2482,476003,2,NULL,-1.0,9.0,NULL
2483,476301,2,NULL,7.0,-1.0,NULL
2484,476744,2,NULL,-1.0,0.0,NULL
2485,476770,2,NULL,-1.0,6.0,NULL
2486,477753,2,NULL,9.0,-1.0,NULL
2487,477940,2,NULL,1.0,-1.0,NULL
2488,478845,2,NULL,7.0,-1.0,NULL
2489,481136,2,NULL,-1.0,6.0,NULL
2490,481436,2,NULL,0.0,-1.0,NULL
2491,481814,2,NULL,7.0,-1.0,NULL
2492,482168,2,NULL,-1.0,5.0,NULL
2493,482602,2,NULL,-1.0,7.0,NULL
2494,482973,2,NULL,-1.0,4.0,NULL
2495,483401,2,NULL,-1.0,8.0,NULL
2496,483584,2,NULL,-1.0,0.0,NULL
2497,484248,2,NULL,-1.0,0.0,NULL
2498,485352,2,NULL,-1.0,8.0,NULL
2499,485718,2,NULL,5.0,-1.0,NULL
2500,487890,2,NULL,-1.0,9.0,NULL
2501,489493,2,NULL,5.0,-1.0,NULL
2502,489912,2,NULL,-1.0,5.0,NULL
2503,490654,2,NULL,-1.0,7.0,NULL
2504,492074,2,NULL,8.0,-1.0,NULL
2505,493217,2,NULL,-1.0,4.0,NULL
2506,493393,2,NULL,-1.0,4.0,NULL
2507,494014,2,NULL,-1.0,9.0,NULL
2508,494659,2,NULL,5.0,-1.0,NULL
2509,496651,2,NULL,3.0,-1.0,NULL
2510,496709,2,NULL,-1.0,0.0,NULL
2511,497199,2,NULL,-1.0,0.0,NULL
2512,497798,2,NULL,7.0,-1.0,NULL
2513,498123,2,NULL,-1.0,7.0,NULL
2514,498807,2,NULL,4.0,-1.0,NULL
2515,498909,2,NULL,5.0,-1.0,NULL
2516,499219,2,NULL,-1.0,3.0,NULL
2517,500142,2,NULL,1.0,-1.0,NULL
2518,500583,2,NULL,-1.0,5.0,NULL
2519,501978,2,NULL,3.0,-1.0,NULL
2520,502027,2,NULL,-1.0,0.0,NULL
2521,502126,2,NULL,5.0,-1.0,NULL
2522,502461,2,NULL,6.0,-1.0,NULL
2523,502707,2,NULL,0.0,-1.0,NULL
2524,503650,2,NULL,6.0,-1.0,NULL
2525,504893,2,NULL,7.0,-1.0,NULL
2526,505588,2,NULL,-1.0,8.0,NULL
2527,506621,2,NULL,3.0,-1.0,NULL
2528,506687,2,NULL,9.0,-1.0,NULL
2529,507049,2,NULL,9.0,-1.0,NULL
2530,508277,2,NULL,3.0,-1.0,NULL
2531,510576,2,NULL,0.0,-1.0,NULL
2532,510577,2,NULL,8.0,-1.0,NULL
2533,510615,2,NULL,-1.0,6.0,NULL
2534,511213,2,NULL,7.0,-1.0,NULL
2535,511527,2,NULL,1.0,-1.0,NULL
2536,512107,2,NULL,2.0,-1.0,NULL
2537,512694,2,NULL,-1.0,6.0,NULL
2538,513149,2,NULL,-1.0,9.0,NULL
2539,513254,2,NULL,2.0,-1.0,NULL
2540,513761,2,NULL,1.0,-1.0,NULL
2541,514498,2,NULL,-1.0,2.0,NULL
2542,515649,2,NULL,6.0,-1.0,NULL
2543,516223,2,NULL,0.0,-1.0,NULL
2544,516587,2,NULL,7.0,-1.0,NULL
2545,517646,2,NULL,-1.0,7.0,NULL
2546,518379,2,NULL,3.0,-1.0,NULL
2547,519300,2,NULL,1.0,-1.0,NULL
2548,520006,2,NULL,1.0,-1.0,NULL
2549,520029,2,NULL,7.0,-1.0,NULL
2550,520412,2,NULL,1.0,-1.0,NULL
2551,520498,2,NULL,-1.0,7.0,NULL
2552,521528,2,NULL,-1.0,2.0,NULL
2553,521821,2,NULL,8.0,-1.0,NULL
2554,522253,2,NULL,6.0,-1.0,NULL
2555,522291,2,NULL,-1.0,5.0,NULL
2556,522432,2,NULL,9.0,-1.0,NULL
2557,523621,2,NULL,0.0,-1.0,NULL
2558,525070,2,NULL,3.0,-1.0,NULL
2559,526223,2,NULL,1.0,-1.0,NULL
2560,526783,2,NULL,-1.0,4.0,NULL
2561,527991,2,NULL,-1.0,4.0,NULL
2562,528268,2,NULL,-1.0,1.0,NULL
2563,528759,2,NULL,2.0,-1.0,NULL
2564,528809,2,NULL,-1.0,0.0,NULL
2565,530525,2,NULL,9.0,-1.0,NULL
2566,531299,2,NULL,-1.0,3.0,NULL
2567,531362,2,NULL,8.0,-1.0,NULL
2568,531395,2,NULL,-1.0,1.0,NULL
2569,531853,2,NULL,3.0,-1.0,NULL
2570,532047,2,NULL,-1.0,3.0,NULL
2571,532783,2,NULL,3.0,-1.0,NULL
2572,533305,2,NULL,-1.0,2.0,NULL
2573,533614,2,NULL,-1.0,4.0,NULL
2574,533706,2,NULL,4.0,-1.0,NULL
2575,533776,2,NULL,9.0,-1.0,NULL
2576,535143,2,NULL,-1.0,0.0,NULL
2577,535882,2,NULL,-1.0,8.0,NULL
2578,536207,2,NULL,2.0,-1.0,NULL
2579,536929,2,NULL,-1.0,2.0,NULL
2580,536956,2,NULL,-1.0,7.0,NULL
2581,538186,2,NULL,-1.0,6.0,NULL
2582,538255,2,NULL,1.0,-1.0,NULL
2583,538653,2,NULL,-1.0,9.0,NULL
2584,540571,2,NULL,-1.0,2.0,NULL
2585,540834,2,NULL,-1.0,3.0,NULL
2586,541171,2,NULL,-1.0,2.0,NULL
2587,541763,2,NULL,2.0,-1.0,NULL
2588,542238,2,NULL,7.0,-1.0,NULL
2589,543639,2,NULL,7.0,-1.0,NULL
2590,543765,2,NULL,5.0,-1.0,NULL
2591,544144,2,NULL,-1.0,3.0,NULL
2592,544386,2,NULL,-1.0,8.0,NULL
2593,544814,2,NULL,-1.0,4.0,NULL
2594,545505,2,NULL,4.0,-1.0,NULL
2595,545933,2,NULL,-1.0,7.0,NULL
2596,546124,2,NULL,3.0,-1.0,NULL
2597,546892,2,NULL,-1.0,0.0,NULL
2598,547557,2,NULL,0.0,-1.0,NULL
2599,547585,2,NULL,-1.0,8.0,NULL
2600,547759,2,NULL,-1.0,8.0,NULL
2601,549338,2,NULL,6.0,-1.0,NULL
2602,549423,2,NULL,-1.0,4.0,NULL
2603,549707,2,NULL,-1.0,1.0,NULL
2604,550583,2,NULL,-1.0,1.0,NULL
2605,550676,2,NULL,2.0,-1.0,NULL
2606,551173,2,NULL,-1.0,9.0,NULL
2607,551371,2,NULL,5.0,-1.0,NULL
2608,551450,2,NULL,-1.0,4.0,NULL
2609,552389,2,NULL,-1.0,3.0,NULL
2610,553951,2,NULL,3.0,-1.0,NULL
2611,554354,2,NULL,4.0,-1.0,NULL
2612,554547,2,NULL,-1.0,9.0,NULL
2613,555439,2,NULL,6.0,-1.0,NULL
2614,555641,2,NULL,-1.0,0.0,NULL
2615,556581,2,NULL,8.0,-1.0,NULL
2616,556833,2,NULL,7.0,-1.0,NULL
2617,557499,2,NULL,4.0,-1.0,NULL
2618,557761,2,NULL,-1.0,8.0,NULL
2619,557814,2,NULL,-1.0,8.0,NULL
2620,557912,2,NULL,7.0,-1.0,NULL
2621,558694,2,NULL,-1.0,5.0,NULL
2622,559838,2,NULL,0.0,-1.0,NULL
2623,560728,2,NULL,-1.0,6.0,NULL
2624,561441,2,NULL,2.0,-1.0,NULL
2625,561518,2,NULL,5.0,-1.0,NULL
2626,562264,2,NULL,-1.0,9.0,NULL
2627,564072,2,NULL,-1.0,9.0,NULL
2628,564220,2,NULL,6.0,-1.0,NULL
2629,564724,2,NULL,-1.0,6.0,NULL
2630,565048,2,NULL,-1.0,2.0,NULL
2631,566100,2,NULL,8.0,-1.0,NULL
2632,566982,2,NULL,2.0,-1.0,NULL
2633,568007,2,NULL,-1.0,5.0,NULL
2634,568784,2,NULL,-1.0,4.0,NULL
2635,569490,2,NULL,-1.0,1.0,NULL
2636,569752,2,NULL,-1.0,5.0,NULL
2637,569790,2,NULL,5.0,-1.0,NULL
2638,569980,2,NULL,1.0,-1.0,NULL
2639,570106,2,NULL,-1.0,4.0,NULL
2640,571249,2,NULL,-1.0,9.0,NULL
2641,571361,2,NULL,8.0,-1.0,NULL
2642,572275,2,NULL,-1.0,6.0,NULL
2643,572940,2,NULL,2.0,-1.0,NULL
2644,573361,2,NULL,-1.0,0.0,NULL
2645,574276,2,NULL,5.0,-1.0,NULL
2646,574908,2,NULL,-1.0,7.0,NULL
2647,574923,2,NULL,-1.0,4.0,NULL
2648,574935,2,NULL,-1.0,2.0,NULL
2649,575179,2,NULL,8.0,-1.0,NULL
2650,575588,2,NULL,-1.0,1.0,NULL
2651,575775,2,NULL,-1.0,2.0,NULL
2652,576166,2,NULL,-1.0,6.0,NULL
2653,576207,2,NULL,-1.0,1.0,NULL
2654,576784,2,NULL,1.0,-1.0,NULL
2655,577009,2,NULL,7.0,-1.0,NULL
2656,577461,2,NULL,-1.0,0.0,NULL
2657,577517,2,NULL,-1.0,2.0,NULL
2658,577601,2,NULL,5.0,-1.0,NULL
2659,577850,2,NULL,-1.0,0.0,NULL
2660,578474,2,NULL,-1.0,4.0,NULL
2661,578824,2,NULL,6.0,-1.0,NULL
2662,579020,2,NULL,-1.0,2.0,NULL
2663,580938,2,NULL,7.0,-1.0,NULL
2664,581343,2,NULL,5.0,-1.0,NULL
2665,581595,2,NULL,-1.0,0.0,NULL
2666,582871,2,NULL,0.0,-1.0,NULL
2667,583277,2,NULL,4.0,-1.0,NULL
2668,584136,2,NULL,-1.0,8.0,NULL
2669,584307,2,NULL,-1.0,3.0,NULL
2670,584318,2,NULL,9.0,-1.0,NULL
2671,585163,2,NULL,-1.0,4.0,NULL
2672,585394,2,NULL,7.0,-1.0,NULL
2673,585602,2,NULL,9.0,-1.0,NULL
2674,587026,2,NULL,-1.0,0.0,NULL
2675,587205,2,NULL,-1.0,2.0,NULL
2676,588770,2,NULL,9.0,-1.0,NULL
2677,589400,2,NULL,7.0,-1.0,NULL
2678,589784,2,NULL,8.0,-1.0,NULL
2679,589900,2,NULL,1.0,-1.0,NULL
2680,590000,2,NULL,4.0,-1.0,NULL
2681,590060,2,NULL,-1.0,0.0,NULL
2682,590092,2,NULL,6.0,-1.0,NULL
2683,591436,2,NULL,5.0,-1.0,NULL
2684,591716,2,NULL,8.0,-1.0,NULL
2685,591926,2,NULL,-1.0,5.0,NULL
2686,592244,2,NULL,-1.0,8.0,NULL
2687,593159,2,NULL,-1.0,2.0,NULL
2688,593170,2,NULL,-1.0,1.0,NULL
2689,594629,2,NULL,-1.0,4.0,NULL
2690,594728,2,NULL,-1.0,9.0,NULL
2691,594758,2,NULL,5.0,-1.0,NULL
2692,594765,2,NULL,8.0,-1.0,NULL
2693,595379,2,NULL,-1.0,6.0,NULL
2694,595710,2,NULL,-1.0,8.0,NULL
2695,595862,2,NULL,7.0,-1.0,NULL
2696,596239,2,NULL,6.0,-1.0,NULL
2697,596380,2,NULL,8.0,-1.0,NULL
2698,596590,2,NULL,-1.0,8.0,NULL
2699,597281,2,NULL,-1.0,1.0,NULL
2700,598373,2,NULL,8.0,-1.0,NULL
2701,599316,2,NULL,-1.0,5.0,NULL
2702,600039,2,NULL,-1.0,1.0,NULL
2703,600092,2,NULL,1.0,-1.0,NULL
2704,600243,2,NULL,-1.0,2.0,NULL
2705,600397,2,NULL,8.0,-1.0,NULL
2706,600815,2,NULL,1.0,-1.0,NULL
2707,601079,2,NULL,-1.0,5.0,NULL
2708,601453,2,NULL,-1.0,3.0,NULL
2709,601623,2,NULL,0.0,-1.0,NULL
2710,601667,2,NULL,-1.0,2.0,NULL
2711,601893,2,NULL,-1.0,4.0,NULL
2712,602355,2,NULL,-1.0,8.0,NULL
2713,602562,2,NULL,0.0,-1.0,NULL
2714,603167,2,NULL,9.0,-1.0,NULL
2715,603382,2,NULL,3.0,-1.0,NULL
2716,603607,2,NULL,4.0,-1.0,NULL
2717,603808,2,NULL,7.0,-1.0,NULL
2718,604547,2,NULL,-1.0,8.0,NULL
2719,604676,2,NULL,6.0,-1.0,NULL
2720,604864,2,NULL,-1.0,8.0,NULL
2721,604972,2,NULL,5.0,-1.0,NULL
2722,606196,2,NULL,-1.0,0.0,NULL
2723,606946,2,NULL,1.0,-1.0,NULL
2724,608080,2,NULL,-1.0,1.0,NULL
2725,608168,2,NULL,1.0,-1.0,NULL
2726,609486,2,NULL,8.0,-1.0,NULL
2727,611487,2,NULL,-1.0,8.0,NULL
2728,612260,2,NULL,-1.0,3.0,NULL
2729,613162,2,NULL,-1.0,1.0,NULL
2730,613612,2,NULL,-1.0,1.0,NULL
2731,614527,2,NULL,-1.0,3.0,NULL
2732,617373,2,NULL,-1.0,8.0,NULL
2733,617480,2,NULL,-1.0,6.0,NULL
2734,617522,2,NULL,-1.0,1.0,NULL
2735,618548,2,NULL,4.0,-1.0,NULL
2736,619294,2,NULL,5.0,-1.0,NULL
2737,620064,2,NULL,-1.0,6.0,NULL
2738,620386,2,NULL,0.0,-1.0,NULL
2739,621000,2,NULL,5.0,-1.0,NULL
2740,621341,2,NULL,4.0,-1.0,NULL
2741,621425,2,NULL,1.0,-1.0,NULL
2742,622328,2,NULL,1.0,-1.0,NULL
2743,623906,2,NULL,-1.0,8.0,NULL
2744,624043,2,NULL,9.0,-1.0,NULL
2745,624899,2,NULL,6.0,-1.0,NULL
2746,625391,2,NULL,-1.0,3.0,NULL
2747,626941,2,NULL,2.0,-1.0,NULL
2748,627020,2,NULL,-1.0,6.0,NULL
2749,628104,2,NULL,-1.0,9.0,NULL
2750,629861,2,NULL,-1.0,5.0,NULL
2751,630641,2,NULL,-1.0,7.0,NULL
2752,631917,2,NULL,7.0,-1.0,NULL
2753,631964,2,NULL,-1.0,4.0,NULL
2754,632514,2,NULL,5.0,-1.0,NULL
2755,633565,2,NULL,-1.0,7.0,NULL
2756,634009,2,NULL,0.0,-1.0,NULL
2757,634203,2,NULL,-1.0,5.0,NULL
2758,634925,2,NULL,-1.0,4.0,NULL
2759,635080,2,NULL,9.0,-1.0,NULL
2760,635396,2,NULL,1.0,-1.0,NULL
2761,636120,2,NULL,-1.0,0.0,NULL
2762,636905,2,NULL,8.0,-1.0,NULL
2763,637001,2,NULL,1.0,-1.0,NULL
2764,638271,2,NULL,-1.0,4.0,NULL
2765,639819,2,NULL,-1.0,8.0,NULL
2766,639887,2,NULL,-1.0,0.0,NULL
2767,641251,2,NULL,-1.0,3.0,NULL
2768,642377,2,NULL,-1.0,5.0,NULL
2769,644127,2,NULL,1.0,-1.0,NULL
2770,644235,2,NULL,-1.0,7.0,NULL
2771,644236,2,NULL,-1.0,9.0,NULL
2772,645192,2,NULL,7.0,-1.0,NULL
2773,645548,2,NULL,6.0,-1.0,NULL
2774,646298,2,NULL,3.0,-1.0,NULL
2775,646349,2,NULL,1.0,-1.0,NULL
2776,647501,2,NULL,-1.0,4.0,NULL
2777,648169,2,NULL,8.0,-1.0,NULL
2778,648403,2,NULL,-1.0,9.0,NULL
2779,648553,2,NULL,-1.0,1.0,NULL
2780,649730,2,NULL,8.0,-1.0,NULL
2781,649780,2,NULL,2.0,-1.0,NULL
2782,650322,2,NULL,0.0,-1.0,NULL
2783,650598,2,NULL,1.0,-1.0,NULL
2784,650688,2,NULL,7.0,-1.0,NULL
2785,650801,2,NULL,-1.0,1.0,NULL
2786,651667,2,NULL,5.0,-1.0,NULL
2787,652931,2,NULL,5.0,-1.0,NULL
2788,653977,2,NULL,7.0,-1.0,NULL
2789,654127,2,NULL,2.0,-1.0,NULL
2790,655309,2,NULL,-1.0,7.0,NULL
2791,656304,2,NULL,2.0,-1.0,NULL
2792,656336,2,NULL,-1.0,1.0,NULL
2793,656516,2,NULL,1.0,-1.0,NULL
2794,656904,2,NULL,-1.0,0.0,NULL
2795,658172,2,NULL,-1.0,7.0,NULL
2796,658746,2,NULL,-1.0,3.0,NULL
2797,659430,2,NULL,9.0,-1.0,NULL
2798,659595,2,NULL,1.0,-1.0,NULL
2799,659778,2,NULL,0.0,-1.0,NULL
2800,660064,2,NULL,1.0,-1.0,NULL
2801,660157,2,NULL,-1.0,2.0,NULL
2802,661308,2,NULL,8.0,-1.0,NULL
2803,661444,2,NULL,9.0,-1.0,NULL
2804,661550,2,NULL,9.0,-1.0,NULL
2805,662336,2,NULL,9.0,-1.0,NULL
2806,662651,2,NULL,4.0,-1.0,NULL
2807,663139,2,NULL,-1.0,4.0,NULL
2808,663364,2,NULL,-1.0,4.0,NULL
2809,663689,2,NULL,6.0,-1.0,NULL
2810,664202,2,NULL,-1.0,4.0,NULL
2811,665165,2,NULL,0.0,-1.0,NULL
2812,666569,2,NULL,-1.0,4.0,NULL
2813,667052,2,NULL,6.0,-1.0,NULL
2814,667175,2,NULL,7.0,-1.0,NULL
2815,667983,2,NULL,3.0,-1.0,NULL
2816,668193,2,NULL,-1.0,8.0,NULL
2817,668614,2,NULL,-1.0,7.0,NULL
2818,669456,2,NULL,9.0,-1.0,NULL
2819,672027,2,NULL,-1.0,5.0,NULL
2820,672226,2,NULL,-1.0,9.0,NULL
2821,672717,2,NULL,7.0,-1.0,NULL
2822,674756,2,NULL,3.0,-1.0,NULL
2823,674970,2,NULL,-1.0,4.0,NULL
2824,675406,2,NULL,9.0,-1.0,NULL
2825,675453,2,NULL,8.0,-1.0,NULL
2826,675685,2,NULL,1.0,-1.0,NULL
